2013-03-21 10:56:56|vdc_db_query|00299|1062|Duplicate entry '1363877797.20904' for key 'PRIMARY'|UPDATE vicidial_carrier_log set uniqueid='1363877797.20904' where lead_id='1010942378' and uniqueid LIKE "1363877797%";|5311|192.168.1.239|1363877518_5112778778|
2013-03-21 20:03:25|vdc_db_query|00299|1062|Duplicate entry '1363910576.130895' for key 'PRIMARY'|UPDATE vicidial_carrier_log set uniqueid='1363910576.130895' where lead_id='1010964358' and uniqueid LIKE "1363910576%";|5983|192.168.1.106|1363906272_22119313522|
2013-03-21 20:03:26|vdc_db_query|00299|1062|Duplicate entry '1363910600.130977' for key 'PRIMARY'|UPDATE vicidial_carrier_log set uniqueid='1363910600.130977' where lead_id='1010980471' and uniqueid LIKE "1363910600%";|5501|192.168.1.106|1363909489_14112447826|
2013-03-21 20:03:27|vdc_db_query|00299|1062|Duplicate entry '1363910600.152070' for key 'PRIMARY'|UPDATE vicidial_carrier_log set uniqueid='1363910600.152070' where lead_id='1010792497' and uniqueid LIKE "1363910600%";|5752|192.168.1.239|1363908126_21117800321|
2013-03-21 20:03:28|vdc_db_query|00299|1062|Duplicate entry '1363910591.35832' for key 'PRIMARY'|UPDATE vicidial_carrier_log set uniqueid='1363910591.35832' where lead_id='1010792168' and uniqueid LIKE "1363910591%";|3338|192.168.1.249|1363902627_10110996285|
2013-03-21 20:03:28|vdc_db_query|00299|1062|Duplicate entry '1363910591.35868' for key 'PRIMARY'|UPDATE vicidial_carrier_log set uniqueid='1363910591.35868' where lead_id='1010792358' and uniqueid LIKE "1363910591%";|4797|192.168.1.249|1363909332_15112465446|
2013-03-21 20:03:28|vdc_db_query|00299|1062|Duplicate entry '1363910585.35811' for key 'PRIMARY'|UPDATE vicidial_carrier_log set uniqueid='1363910585.35811' where lead_id='1010988012' and uniqueid LIKE "1363910585%";|5937|192.168.1.106|1363910120_1114082204|
2013-03-21 20:03:29|vdc_db_query|00299|1062|Duplicate entry '1363910600.130974' for key 'PRIMARY'|UPDATE vicidial_carrier_log set uniqueid='1363910600.130974' where lead_id='1010972745' and uniqueid LIKE "1363910600%";|5973|192.168.1.106|1363906494_8111206774|
2013-03-21 20:03:29|vdc_db_query|00299|1062|Duplicate entry '1363910588.35820' for key 'PRIMARY'|UPDATE vicidial_carrier_log set uniqueid='1363910588.35820' where lead_id='1010956744' and uniqueid LIKE "1363910588%";|1208|192.168.1.106|1363909713_10113179298|
2013-03-21 20:03:29|vdc_db_query|00299|1062|Duplicate entry '1363910591.35829' for key 'PRIMARY'|UPDATE vicidial_carrier_log set uniqueid='1363910591.35829' where lead_id='1010792158' and uniqueid LIKE "1363910591%";|6061|192.168.1.239|1363909340_3117118231|
2013-03-21 20:03:30|vdc_db_query|00299|1062|Duplicate entry '1363910603.131013' for key 'PRIMARY'|UPDATE vicidial_carrier_log set uniqueid='1363910603.131013' where lead_id='1010998064' and uniqueid LIKE "1363910603%";|5971|192.168.1.106|1363906318_6114036336|
2013-03-21 20:03:30|vdc_db_query|00299|1062|Duplicate entry '1363910605.131028' for key 'PRIMARY'|UPDATE vicidial_carrier_log set uniqueid='1363910605.131028' where lead_id='1010975387' and uniqueid LIKE "1363910605%";|5986|192.168.1.106|1363909599_9115607668|
2013-03-21 20:03:31|vdc_db_query|00299|1062|Duplicate entry '1363910591.35823' for key 'PRIMARY'|UPDATE vicidial_carrier_log set uniqueid='1363910591.35823' where lead_id='1010792140' and uniqueid LIKE "1363910591%";|6034|192.168.1.249|1363908501_14119376480|
2013-03-21 20:03:31|vdc_db_query|00299|1062|Duplicate entry '1363910600.130992' for key 'PRIMARY'|UPDATE vicidial_carrier_log set uniqueid='1363910600.130992' where lead_id='1010979127' and uniqueid LIKE "1363910600%";|4998|192.168.1.106|1363906537_2112920076|
2013-03-21 20:03:31|vdc_db_query|00299|1062|Duplicate entry '1363910600.152073' for key 'PRIMARY'|UPDATE vicidial_carrier_log set uniqueid='1363910600.152073' where lead_id='1010792508' and uniqueid LIKE "1363910600%";|5951|192.168.1.239|1363910572_2118077559|
2013-03-21 20:03:31|vdc_db_query|00299|1062|Duplicate entry '1363910599.130971' for key 'PRIMARY'|UPDATE vicidial_carrier_log set uniqueid='1363910599.130971' where lead_id='1010975231' and uniqueid LIKE "1363910599%";|5365|192.168.1.106|1363906454_5110304479|
2013-03-21 20:03:32|vdc_db_query|00299|1062|Duplicate entry '1363910591.35862' for key 'PRIMARY'|UPDATE vicidial_carrier_log set uniqueid='1363910591.35862' where lead_id='1010792324' and uniqueid LIKE "1363910591%";|3095|192.168.1.249|1363903432_11119632774|
2013-03-21 20:03:32|vdc_db_query|00299|1062|Duplicate entry '1363910599.130959' for key 'PRIMARY'|UPDATE vicidial_carrier_log set uniqueid='1363910599.130959' where lead_id='1010946109' and uniqueid LIKE "1363910599%";|6078|192.168.1.106|1363910196_23114151441|
2013-03-21 20:03:32|vdc_db_query|00299|1062|Duplicate entry '1363910608.35919' for key 'PRIMARY'|UPDATE vicidial_carrier_log set uniqueid='1363910608.35919' where lead_id='1010792660' and uniqueid LIKE "1363910608%";|5752|192.168.1.239|1363908126_21117800321|
2013-03-21 20:03:35|vdc_db_query|00299|1062|Duplicate entry '1363910591.35871' for key 'PRIMARY'|UPDATE vicidial_carrier_log set uniqueid='1363910591.35871' where lead_id='1010971631' and uniqueid LIKE "1363910591%";|1226|192.168.1.197|1363908530_a16213466223|
2013-03-21 20:03:35|vdc_db_query|00299|1062|Duplicate entry '1363910591.35850' for key 'PRIMARY'|UPDATE vicidial_carrier_log set uniqueid='1363910591.35850' where lead_id='1010792309' and uniqueid LIKE "1363910591%";|5919|192.168.1.249|1363908966_17114945343|
2013-03-21 20:03:48|vdc_db_query|00299|1062|Duplicate entry '1363910608.125530' for key 'PRIMARY'|UPDATE vicidial_carrier_log set uniqueid='1363910608.125530' where lead_id='1010792638' and uniqueid LIKE "1363910608%";|5752|192.168.1.239|1363908126_21117800321|
2013-03-21 20:03:56|vdc_db_query|00299|1062|Duplicate entry '1363910460.130342' for key 'PRIMARY'|UPDATE vicidial_carrier_log set uniqueid='1363910460.130342' where lead_id='1010967560' and uniqueid LIKE "1363910460%";|6075|192.168.1.106|1363910276_18117277041|
2013-03-21 20:04:09|vdc_db_query|00299|1062|Duplicate entry '1363910634.36059' for key 'PRIMARY'|UPDATE vicidial_carrier_log set uniqueid='1363910634.36059' where lead_id='1010793874' and uniqueid LIKE "1363910634%";|4797|192.168.1.249|1363909332_15112465446|
2013-03-21 20:04:23|vdc_db_query|00299|1062|Duplicate entry '1363910640.131184' for key 'PRIMARY'|UPDATE vicidial_carrier_log set uniqueid='1363910640.131184' where lead_id='1011000922' and uniqueid LIKE "1363910640%";|5986|192.168.1.106|1363909599_9115607668|
2013-03-21 20:04:25|vdc_db_query|00299|1062|Duplicate entry '1363910647.152344' for key 'PRIMARY'|UPDATE vicidial_carrier_log set uniqueid='1363910647.152344' where lead_id='1010794288' and uniqueid LIKE "1363910647%";|5763|192.168.1.239|1363907876_8110888893|
2013-03-21 20:04:30|vdc_db_query|00299|1062|Duplicate entry '1363910663.36180' for key 'PRIMARY'|UPDATE vicidial_carrier_log set uniqueid='1363910663.36180' where lead_id='1010798958' and uniqueid LIKE "1363910663%";|3166|192.168.1.239|1363909303_4115758830|
2013-03-21 20:04:40|vdc_db_query|00299|1062|Duplicate entry '1363910674.152517' for key 'PRIMARY'|UPDATE vicidial_carrier_log set uniqueid='1363910674.152517' where lead_id='1010799384' and uniqueid LIKE "1363910674%";|6061|192.168.1.239|1363909340_3117118231|
2013-03-21 20:04:41|vdc_db_query|00299|1062|Duplicate entry '1363910660.125798' for key 'PRIMARY'|UPDATE vicidial_carrier_log set uniqueid='1363910660.125798' where lead_id='1010794829' and uniqueid LIKE "1363910660%";|5912|192.168.1.239|1363909554_1110013305|
2013-03-21 20:04:45|vdc_db_query|00299|1062|Duplicate entry '1363910672.36212' for key 'PRIMARY'|UPDATE vicidial_carrier_log set uniqueid='1363910672.36212' where lead_id='1010799315' and uniqueid LIKE "1363910672%";|4797|192.168.1.249|1363909332_15112465446|
2013-03-21 20:04:45|vdc_db_query|00299|1062|Duplicate entry '1363910681.152551' for key 'PRIMARY'|UPDATE vicidial_carrier_log set uniqueid='1363910681.152551' where lead_id='1010799464' and uniqueid LIKE "1363910681%";|4054|192.168.1.239|1363902407_5117831804|
2013-03-21 20:04:46|vdc_db_query|00299|1062|Duplicate entry '1363910674.125920' for key 'PRIMARY'|UPDATE vicidial_carrier_log set uniqueid='1363910674.125920' where lead_id='1010799404' and uniqueid LIKE "1363910674%";|6080|192.168.1.249|1363906805_16115604063|
2013-03-21 20:04:46|vdc_db_query|00299|1062|Duplicate entry '1363910663.36195' for key 'PRIMARY'|UPDATE vicidial_carrier_log set uniqueid='1363910663.36195' where lead_id='1010798979' and uniqueid LIKE "1363910663%";|3166|192.168.1.239|1363909303_4115758830|
2013-03-21 20:04:48|vdc_db_query|00299|1062|Duplicate entry '1363910530.125187' for key 'PRIMARY'|UPDATE vicidial_carrier_log set uniqueid='1363910530.125187' where lead_id='1010786019' and uniqueid LIKE "1363910530%";|6066|192.168.1.249|1363908850_13116118419|
2013-03-21 20:04:50|vdc_db_query|00299|1062|Duplicate entry '1363910680.131377' for key 'PRIMARY'|UPDATE vicidial_carrier_log set uniqueid='1363910680.131377' where lead_id='1010987933' and uniqueid LIKE "1363910680%";|6037|192.168.1.106|1363906366_24119311804|
2013-03-21 20:04:53|vdc_db_query|00299|1062|Duplicate entry '1363910686.131431' for key 'PRIMARY'|UPDATE vicidial_carrier_log set uniqueid='1363910686.131431' where lead_id='1010984714' and uniqueid LIKE "1363910686%";|5937|192.168.1.106|1363910120_1114082204|
2013-03-21 20:04:55|vdc_db_query|00299|1062|Duplicate entry '1363910692.36324' for key 'PRIMARY'|UPDATE vicidial_carrier_log set uniqueid='1363910692.36324' where lead_id='1010800021' and uniqueid LIKE "1363910692%";|3095|192.168.1.249|1363903432_11119632774|
2013-03-21 20:05:14|vdc_db_query|00299|1062|Duplicate entry '1363910698.126011' for key 'PRIMARY'|UPDATE vicidial_carrier_log set uniqueid='1363910698.126011' where lead_id='1010800197' and uniqueid LIKE "1363910698%";|6061|192.168.1.239|1363909340_3117118231|
2013-03-21 20:05:43|vdc_db_query|00299|1062|Duplicate entry '1363910660.131292' for key 'PRIMARY'|UPDATE vicidial_carrier_log set uniqueid='1363910660.131292' where lead_id='1010945639' and uniqueid LIKE "1363910660%";|5365|192.168.1.106|1363906454_5110304479|
2013-03-21 20:05:50|vdc_db_query|00299|1062|Duplicate entry '1363910680.131395' for key 'PRIMARY'|UPDATE vicidial_carrier_log set uniqueid='1363910680.131395' where lead_id='1010993867' and uniqueid LIKE "1363910680%";|5986|192.168.1.106|1363909599_9115607668|
2013-03-21 20:05:59|vdc_db_query|00299|1062|Duplicate entry '1363910739.126192' for key 'PRIMARY'|UPDATE vicidial_carrier_log set uniqueid='1363910739.126192' where lead_id='1010804984' and uniqueid LIKE "1363910739%";|5919|192.168.1.249|1363908966_17114945343|
2013-03-21 20:06:00|vdc_db_query|00299|1062|Duplicate entry '1363910747.126232' for key 'PRIMARY'|UPDATE vicidial_carrier_log set uniqueid='1363910747.126232' where lead_id='1010805336' and uniqueid LIKE "1363910747%";|5763|192.168.1.239|1363907876_8110888893|
2013-03-21 20:06:00|vdc_db_query|00299|1062|Duplicate entry '1363910741.131559' for key 'PRIMARY'|UPDATE vicidial_carrier_log set uniqueid='1363910741.131559' where lead_id='1010805096' and uniqueid LIKE "1363910741%";|6066|192.168.1.249|1363908850_13116118419|
2013-03-21 20:06:05|vdc_db_query|00299|1062|Duplicate entry '1363910760.36464' for key 'PRIMARY'|UPDATE vicidial_carrier_log set uniqueid='1363910760.36464' where lead_id='1010805964' and uniqueid LIKE "1363910760%";|3095|192.168.1.249|1363903432_11119632774|
2013-03-21 20:06:05|vdc_db_query|00299|1062|Duplicate entry '1363910752.36443' for key 'PRIMARY'|UPDATE vicidial_carrier_log set uniqueid='1363910752.36443' where lead_id='1010805660' and uniqueid LIKE "1363910752%";|6080|192.168.1.249|1363906805_16115604063|
2013-03-21 20:06:07|vdc_db_query|00299|1062|Duplicate entry '1363910760.36470' for key 'PRIMARY'|UPDATE vicidial_carrier_log set uniqueid='1363910760.36470' where lead_id='1010805984' and uniqueid LIKE "1363910760%";|6049|192.168.1.249|1363910749_19112888311|
2013-03-21 20:06:16|vdc_db_query|00299|1062|Duplicate entry '1363910752.126241' for key 'PRIMARY'|UPDATE vicidial_carrier_log set uniqueid='1363910752.126241' where lead_id='1010805564' and uniqueid LIKE "1363910752%";|5912|192.168.1.239|1363909554_1110013305|
2013-03-21 20:06:49|vdc_db_query|00299|1062|Duplicate entry '1363910782.126342' for key 'PRIMARY'|UPDATE vicidial_carrier_log set uniqueid='1363910782.126342' where lead_id='1010806747' and uniqueid LIKE "1363910782%";|3166|192.168.1.239|1363909303_4115758830|
2013-03-21 20:07:13|vdc_db_query|00299|1062|Duplicate entry '1363910830.126607' for key 'PRIMARY'|UPDATE vicidial_carrier_log set uniqueid='1363910830.126607' where lead_id='1010812890' and uniqueid LIKE "1363910830%";|6049|192.168.1.249|1363910749_19112888311|
2013-03-21 20:07:14|vdc_db_query|00299|1062|Duplicate entry '1363910830.36700' for key 'PRIMARY'|UPDATE vicidial_carrier_log set uniqueid='1363910830.36700' where lead_id='1010812936' and uniqueid LIKE "1363910830%";|3095|192.168.1.249|1363903432_11119632774|
2013-03-21 20:07:14|vdc_db_query|00299|1062|Duplicate entry '1363910819.126536' for key 'PRIMARY'|UPDATE vicidial_carrier_log set uniqueid='1363910819.126536' where lead_id='1010812418' and uniqueid LIKE "1363910819%";|5919|192.168.1.249|1363908966_17114945343|
2013-03-21 20:07:15|vdc_db_query|00299|1062|Duplicate entry '1363910825.131738' for key 'PRIMARY'|UPDATE vicidial_carrier_log set uniqueid='1363910825.131738' where lead_id='1010812716' and uniqueid LIKE "1363910825%";|6034|192.168.1.249|1363908501_14119376480|
2013-03-21 20:07:15|vdc_db_query|00299|1062|Duplicate entry '1363910821.153361' for key 'PRIMARY'|UPDATE vicidial_carrier_log set uniqueid='1363910821.153361' where lead_id='1010812686' and uniqueid LIKE "1363910821%";|5912|192.168.1.239|1363909554_1110013305|
2013-03-21 20:07:15|vdc_db_query|00299|1062|Duplicate entry '1363910826.131822' for key 'PRIMARY'|UPDATE vicidial_carrier_log set uniqueid='1363910826.131822' where lead_id='1010899069' and uniqueid LIKE "1363910826%";|6075|192.168.1.106|1363910276_18117277041|
2013-03-21 20:07:15|vdc_db_query|00299|1062|Duplicate entry '1363910825.153393' for key 'PRIMARY'|UPDATE vicidial_carrier_log set uniqueid='1363910825.153393' where lead_id='1010812765' and uniqueid LIKE "1363910825%";|5951|192.168.1.239|1363910572_2118077559|
2013-03-21 20:07:16|vdc_db_query|00299|1062|Duplicate entry '1363910826.36642' for key 'PRIMARY'|UPDATE vicidial_carrier_log set uniqueid='1363910826.36642' where lead_id='1010757992' and uniqueid LIKE "1363910826%";|6037|192.168.1.106|1363906366_24119311804|
2013-03-21 20:07:17|vdc_db_query|00299|1062|Duplicate entry '1363910821.153347' for key 'PRIMARY'|UPDATE vicidial_carrier_log set uniqueid='1363910821.153347' where lead_id='1010992930' and uniqueid LIKE "1363910821%";|6055|192.168.1.250|1363910436_104default16753635|
2013-03-21 20:07:18|vdc_db_query|00299|1062|Duplicate entry '1363910651.131237' for key 'PRIMARY'|UPDATE vicidial_carrier_log set uniqueid='1363910651.131237' where lead_id='1011002653' and uniqueid LIKE "1363910651%";|5501|192.168.1.106|1363909489_14112447826|
2013-03-21 20:07:18|vdc_db_query|00299|1062|Duplicate entry '1363910827.36694' for key 'PRIMARY'|UPDATE vicidial_carrier_log set uniqueid='1363910827.36694' where lead_id='1010699021' and uniqueid LIKE "1363910827%";|5971|192.168.1.106|1363906318_6114036336|
2013-03-21 20:07:19|vdc_db_query|00299|1062|Duplicate entry '1363910827.36691' for key 'PRIMARY'|UPDATE vicidial_carrier_log set uniqueid='1363910827.36691' where lead_id='1010710320' and uniqueid LIKE "1363910827%";|5983|192.168.1.106|1363906272_22119313522|
2013-03-21 20:07:19|vdc_db_query|00299|1062|Duplicate entry '1363910826.36627' for key 'PRIMARY'|UPDATE vicidial_carrier_log set uniqueid='1363910826.36627' where lead_id='1010868723' and uniqueid LIKE "1363910826%";|5365|192.168.1.106|1363906454_5110304479|
2013-03-21 20:07:20|vdc_db_query|00299|1062|Duplicate entry '1363910825.153400' for key 'PRIMARY'|UPDATE vicidial_carrier_log set uniqueid='1363910825.153400' where lead_id='1010812816' and uniqueid LIKE "1363910825%";|4054|192.168.1.239|1363902407_5117831804|
2013-03-21 20:07:22|vdc_db_query|00299|1062|Duplicate entry '1363910825.131807' for key 'PRIMARY'|UPDATE vicidial_carrier_log set uniqueid='1363910825.131807' where lead_id='1010915927' and uniqueid LIKE "1363910825%";|5986|192.168.1.106|1363909599_9115607668|
2013-03-21 20:07:28|vdc_db_query|00299|1062|Duplicate entry '1363910826.36618' for key 'PRIMARY'|UPDATE vicidial_carrier_log set uniqueid='1363910826.36618' where lead_id='1010771277' and uniqueid LIKE "1363910826%";|5973|192.168.1.106|1363906494_8111206774|
2013-03-21 20:07:49|vdc_db_query|00299|1062|Duplicate entry '1363910852.36784' for key 'PRIMARY'|UPDATE vicidial_carrier_log set uniqueid='1363910852.36784' where lead_id='1010817369' and uniqueid LIKE "1363910852%";|4054|192.168.1.239|1363902407_5117831804|
2013-03-21 20:07:55|vdc_db_query|00299|1062|Duplicate entry '1363910863.153619' for key 'PRIMARY'|UPDATE vicidial_carrier_log set uniqueid='1363910863.153619' where lead_id='1010692758' and uniqueid LIKE "1363910863%";|1208|192.168.1.106|1363909713_10113179298|
2013-03-21 20:08:03|vdc_db_query|00299|1062|Duplicate entry '1363910842.153486' for key 'PRIMARY'|UPDATE vicidial_carrier_log set uniqueid='1363910842.153486' where lead_id='1010816978' and uniqueid LIKE "1363910842%";|5912|192.168.1.239|1363909554_1110013305|
2013-03-21 20:08:03|vdc_db_query|00299|1062|Duplicate entry '1363910819.36588' for key 'PRIMARY'|UPDATE vicidial_carrier_log set uniqueid='1363910819.36588' where lead_id='1010812548' and uniqueid LIKE "1363910819%";|3166|192.168.1.239|1363909303_4115758830|
2013-03-21 20:08:03|vdc_db_query|00299|1062|Duplicate entry '1363910862.132039' for key 'PRIMARY'|UPDATE vicidial_carrier_log set uniqueid='1363910862.132039' where lead_id='1010739794' and uniqueid LIKE "1363910862%";|6035|192.168.1.106|1363906273_21110271676|
2013-03-21 20:08:04|vdc_db_query|00299|1062|Duplicate entry '1363910771.131600' for key 'PRIMARY'|UPDATE vicidial_carrier_log set uniqueid='1363910771.131600' where lead_id='1010806288' and uniqueid LIKE "1363910771%";|3338|192.168.1.249|1363902627_10110996285|
2013-03-21 20:08:13|vdc_db_query|00299|1062|Duplicate entry '1363910872.153679' for key 'PRIMARY'|UPDATE vicidial_carrier_log set uniqueid='1363910872.153679' where lead_id='1010796899' and uniqueid LIKE "1363910872%";|5937|192.168.1.106|1363910120_1114082204|
2013-03-21 20:08:15|vdc_db_query|00299|1062|Duplicate entry '1363910830.126610' for key 'PRIMARY'|UPDATE vicidial_carrier_log set uniqueid='1363910830.126610' where lead_id='1010812907' and uniqueid LIKE "1363910830%";|3095|192.168.1.249|1363903432_11119632774|
2013-03-21 20:08:26|vdc_db_query|00299|1062|Duplicate entry '1363910887.153757' for key 'PRIMARY'|UPDATE vicidial_carrier_log set uniqueid='1363910887.153757' where lead_id='1010938860' and uniqueid LIKE "1363910887%";|5983|192.168.1.106|1363906272_22119313522|
2013-03-21 20:08:27|vdc_db_query|00299|1062|Duplicate entry '1363910893.132138' for key 'PRIMARY'|UPDATE vicidial_carrier_log set uniqueid='1363910893.132138' where lead_id='1010941763' and uniqueid LIKE "1363910893%";|5973|192.168.1.106|1363906494_8111206774|
2013-03-21 20:08:29|vdc_db_query|00299|1062|Duplicate entry '1363910900.132232' for key 'PRIMARY'|UPDATE vicidial_carrier_log set uniqueid='1363910900.132232' where lead_id='1010933564' and uniqueid LIKE "1363910900%";|5671|192.168.1.106|1363906817_17110252722|
2013-03-21 20:08:32|vdc_db_query|00299|1062|Duplicate entry '1363910890.126898' for key 'PRIMARY'|UPDATE vicidial_carrier_log set uniqueid='1363910890.126898' where lead_id='1010818472' and uniqueid LIKE "1363910890%";|6070|192.168.1.249|1363909208_12117344657|
2013-03-21 20:08:33|vdc_db_query|00299|1062|Duplicate entry '1363910905.15575' for key 'PRIMARY'|UPDATE vicidial_carrier_log set uniqueid='1363910905.15575' where lead_id='1010933938' and uniqueid LIKE "1363910905%";|5971|192.168.1.106|1363906318_6114036336|
2013-03-21 20:08:35|vdc_db_query|00299|1062|Duplicate entry '1363910900.132217' for key 'PRIMARY'|UPDATE vicidial_carrier_log set uniqueid='1363910900.132217' where lead_id='1010930259' and uniqueid LIKE "1363910900%";|6078|192.168.1.106|1363910196_23114151441|
2013-03-21 20:08:37|vdc_db_query|00299|1062|Duplicate entry '1363910819.36591' for key 'PRIMARY'|UPDATE vicidial_carrier_log set uniqueid='1363910819.36591' where lead_id='1010812576' and uniqueid LIKE "1363910819%";|6080|192.168.1.249|1363906805_16115604063|
2013-03-21 20:08:40|vdc_db_query|00299|1062|Duplicate entry '1363910900.37072' for key 'PRIMARY'|UPDATE vicidial_carrier_log set uniqueid='1363910900.37072' where lead_id='1010933592' and uniqueid LIKE "1363910900%";|5501|192.168.1.106|1363909489_14112447826|
2013-03-21 20:08:45|vdc_db_query|00299|1062|Duplicate entry '1363910896.126930' for key 'PRIMARY'|UPDATE vicidial_carrier_log set uniqueid='1363910896.126930' where lead_id='1010818722' and uniqueid LIKE "1363910896%";|6034|192.168.1.249|1363908501_14119376480|
2013-03-21 20:08:49|vdc_db_query|00299|1062|Duplicate entry '1363910591.130937' for key 'PRIMARY'|UPDATE vicidial_carrier_log set uniqueid='1363910591.130937' where lead_id='1010993483' and uniqueid LIKE "1363910591%";|5276|192.168.1.106|1363906343_4110908215|
2013-03-21 20:09:05|vdc_db_query|00299|1062|Duplicate entry '1363910926.37230' for key 'PRIMARY'|UPDATE vicidial_carrier_log set uniqueid='1363910926.37230' where lead_id='1010822387' and uniqueid LIKE "1363910926%";|3095|192.168.1.249|1363903432_11119632774|
2013-03-21 20:09:38|vdc_db_query|00299|1062|Duplicate entry '1363910962.15638' for key 'PRIMARY'|UPDATE vicidial_carrier_log set uniqueid='1363910962.15638' where lead_id='1010938717' and uniqueid LIKE "1363910962%";|5971|192.168.1.106|1363906318_6114036336|
2013-03-21 20:09:41|vdc_db_query|00299|1062|Duplicate entry '1363910976.132571' for key 'PRIMARY'|UPDATE vicidial_carrier_log set uniqueid='1363910976.132571' where lead_id='1010939456' and uniqueid LIKE "1363910976%";|5365|192.168.1.106|1363906454_5110304479|
2013-03-21 20:09:44|vdc_db_query|00299|1062|Duplicate entry '1363910979.154377' for key 'PRIMARY'|UPDATE vicidial_carrier_log set uniqueid='1363910979.154377' where lead_id='1010939526' and uniqueid LIKE "1363910979%";|5671|192.168.1.106|1363906817_17110252722|
2013-03-21 20:09:45|vdc_db_query|00299|1062|Duplicate entry '1363910964.154270' for key 'PRIMARY'|UPDATE vicidial_carrier_log set uniqueid='1363910964.154270' where lead_id='1010939135' and uniqueid LIKE "1363910964%";|5276|192.168.1.106|1363906343_4110908215|
2013-03-21 20:09:47|vdc_db_query|00299|1062|Duplicate entry '1363910964.154246' for key 'PRIMARY'|UPDATE vicidial_carrier_log set uniqueid='1363910964.154246' where lead_id='1010939041' and uniqueid LIKE "1363910964%";|1208|192.168.1.106|1363909713_10113179298|
2013-03-21 20:09:47|vdc_db_query|00299|1062|Duplicate entry '1363910964.154249' for key 'PRIMARY'|UPDATE vicidial_carrier_log set uniqueid='1363910964.154249' where lead_id='1010939061' and uniqueid LIKE "1363910964%";|5501|192.168.1.106|1363909489_14112447826|
2013-03-21 20:09:49|vdc_db_query|00299|1062|Duplicate entry '1363910967.127318' for key 'PRIMARY'|UPDATE vicidial_carrier_log set uniqueid='1363910967.127318' where lead_id='1010823984' and uniqueid LIKE "1363910967%";|4797|192.168.1.249|1363909332_15112465446|
2013-03-21 20:09:49|vdc_db_query|00299|1062|Duplicate entry '1363910976.132565' for key 'PRIMARY'|UPDATE vicidial_carrier_log set uniqueid='1363910976.132565' where lead_id='1010939444' and uniqueid LIKE "1363910976%";|5973|192.168.1.106|1363906494_8111206774|
2013-03-21 20:09:51|vdc_db_query|00299|1062|Duplicate entry '1363910982.127396' for key 'PRIMARY'|UPDATE vicidial_carrier_log set uniqueid='1363910982.127396' where lead_id='1010824373' and uniqueid LIKE "1363910982%";|6070|192.168.1.249|1363909208_12117344657|
2013-03-21 20:10:05|vdc_db_query|00299|1062|Duplicate entry '1363910988.132641' for key 'PRIMARY'|UPDATE vicidial_carrier_log set uniqueid='1363910988.132641' where lead_id='1010940015' and uniqueid LIKE "1363910988%";|1208|192.168.1.106|1363909713_10113179298|
2013-03-21 20:10:07|vdc_db_query|00299|1062|Duplicate entry '1363910992.154467' for key 'PRIMARY'|UPDATE vicidial_carrier_log set uniqueid='1363910992.154467' where lead_id='1010940085' and uniqueid LIKE "1363910992%";|5973|192.168.1.106|1363906494_8111206774|
2013-03-21 20:10:23|vdc_db_query|00299|1062|Duplicate entry '1363911004.37717' for key 'PRIMARY'|UPDATE vicidial_carrier_log set uniqueid='1363911004.37717' where lead_id='1010941406' and uniqueid LIKE "1363911004%";|6037|192.168.1.106|1363906366_24119311804|
2013-03-21 20:10:29|vdc_db_query|00299|1062|Duplicate entry '1363910941.37327' for key 'PRIMARY'|UPDATE vicidial_carrier_log set uniqueid='1363910941.37327' where lead_id='1010823032' and uniqueid LIKE "1363910941%";|6080|192.168.1.249|1363906805_16115604063|
2013-03-21 20:10:36|vdc_db_query|00299|1062|Duplicate entry '1363911013.37767' for key 'PRIMARY'|UPDATE vicidial_carrier_log set uniqueid='1363911013.37767' where lead_id='1010829476' and uniqueid LIKE "1363911013%";|6034|192.168.1.249|1363908501_14119376480|
2013-03-21 20:10:54|vdc_db_query|00299|1062|Duplicate entry '1363911032.154728' for key 'PRIMARY'|UPDATE vicidial_carrier_log set uniqueid='1363911032.154728' where lead_id='1010928268' and uniqueid LIKE "1363911032%";|5671|192.168.1.106|1363906817_17110252722|
2013-03-21 20:10:54|vdc_db_query|00299|1062|Duplicate entry '1363911042.154773' for key 'PRIMARY'|UPDATE vicidial_carrier_log set uniqueid='1363911042.154773' where lead_id='1010929149' and uniqueid LIKE "1363911042%";|1208|192.168.1.106|1363909713_10113179298|
2013-03-21 20:10:59|vdc_db_query|00299|1062|Duplicate entry '1363911046.154824' for key 'PRIMARY'|UPDATE vicidial_carrier_log set uniqueid='1363911046.154824' where lead_id='1010833227' and uniqueid LIKE "1363911046%";|5752|192.168.1.239|1363908126_21117800321|
2013-03-21 20:10:59|vdc_db_query|00299|1062|Duplicate entry '1363911041.132888' for key 'PRIMARY'|UPDATE vicidial_carrier_log set uniqueid='1363911041.132888' where lead_id='1010929045' and uniqueid LIKE "1363911041%";|4998|192.168.1.106|1363906537_2112920076|
2013-03-21 20:10:59|vdc_db_query|00299|1062|Duplicate entry '1363910973.127334' for key 'PRIMARY'|UPDATE vicidial_carrier_log set uniqueid='1363910973.127334' where lead_id='1010824111' and uniqueid LIKE "1363910973%";|5912|192.168.1.239|1363909554_1110013305|
